player,game_time,played_at_home,played_against,plus_minus,time_played_total,rebounds_total,assists,steals,blocks,turnovers,points
Mason Plumlee,1421038800000,nba-hou,True,-21,29,10,0,1,0,2,24
Mason Plumlee,1421211600000,nba-mem,True,-16,33,9,2,1,1,2,15
Mason Plumlee,1421384400000,nba-was,False,9,28,10,0,1,1,3,11
Mason Plumlee,1421470800000,nba-was,True,0,24,3,0,2,0,1,11
Mason Plumlee,1421816400000,nba-sac,False,1,11,0,2,1,0,2,6
Mason Plumlee,1421902800000,nba-lac,False,-35,25,3,1,2,0,2,16
Mason Plumlee,1422075600000,nba-uta,False,-16,27,6,1,3,2,4,11
Mason Plumlee,1428292800000,nba-por,True,8,16,6,1,2,1,2,4
Mason Plumlee,1422421200000,nba-atl,False,-3,31,7,1,1,3,1,14
Mason Plumlee,1422594000000,nba-tor,True,-8,36,9,0,0,1,2,12
Mason Plumlee,1422853200000,nba-lac,True,-14,22,9,0,0,0,4,9
Mason Plumlee,1423026000000,nba-tor,False,14,31,7,1,1,0,0,6
Mason Plumlee,1423198800000,nba-nyk,True,0,17,6,1,0,0,1,5
Mason Plumlee,1423285200000,nba-was,False,-19,23,7,0,2,2,2,6
Mason Plumlee,1423458000000,nba-mil,False,-12,28,8,3,0,1,1,13
Mason Plumlee,1423544400000,nba-mem,False,-12,32,14,1,3,0,1,15
Mason Plumlee,1424408400000,nba-lal,False,2,17,5,1,2,0,0,4
Mason Plumlee,1424667600000,nba-den,False,1,16,5,0,0,0,2,14
Mason Plumlee,1424840400000,nba-nop,False,-9,14,3,0,1,0,0,0
Mason Plumlee,1425013200000,nba-hou,False,2,22,4,0,1,2,2,15
Mason Plumlee,1425099600000,nba-dal,False,17,31,10,2,1,3,3,14
Mason Plumlee,1425272400000,nba-gsw,True,-5,22,7,1,2,0,1,7
Mason Plumlee,1425445200000,nba-cha,True,-15,20,7,1,0,0,2,11
Mason Plumlee,1425618000000,nba-phx,True,-2,13,2,0,1,0,0,3
Mason Plumlee,1425790800000,nba-uta,True,-9,12,2,2,1,0,0,4
Mason Plumlee,1425960000000,nba-nop,True,-3,17,2,2,0,0,1,1
Mason Plumlee,1426046400000,nba-mia,False,-2,15,6,0,1,1,2,8
Mason Plumlee,1426305600000,nba-phi,False,6,21,5,1,1,1,0,6
Mason Plumlee,1426478400000,nba-min,False,-9,24,9,0,0,0,0,6
Mason Plumlee,1426651200000,nba-cle,False,-23,24,5,1,1,1,1,10
Mason Plumlee,1426824000000,nba-mil,True,2,21,4,1,2,0,1,2
Mason Plumlee,1426910400000,nba-ind,False,7,16,5,0,0,0,2,10
Mason Plumlee,1427083200000,nba-bos,True,-17,13,7,1,1,1,1,5
Mason Plumlee,1427256000000,nba-cha,False,0,21,6,3,0,0,1,4
Mason Plumlee,1427428800000,nba-cle,True,-2,24,8,0,0,1,2,2
Mason Plumlee,1427601600000,nba-lal,True,-4,23,5,3,1,0,0,7
Mason Plumlee,1427774400000,nba-ind,True,0,12,3,1,0,1,1,4
Mason Plumlee,1427860800000,nba-nyk,False,-9,14,2,0,0,0,1,5
Mason Plumlee,1428033600000,nba-tor,True,-4,4,2,0,0,0,0,2
Mason Plumlee,1428120000000,nba-atl,False,-25,13,2,1,0,0,1,2
Mason Plumlee,1428465600000,nba-atl,True,-5,9,3,0,1,0,0,6
Mason Plumlee,1428638400000,nba-was,True,24,18,5,2,2,0,1,8
Mason Plumlee,1428811200000,nba-mil,False,1,17,7,1,1,1,3,11
Mason Plumlee,1428897600000,nba-chi,True,-10,12,7,1,0,0,1,0
Mason Plumlee,1429070400000,nba-orl,True,14,20,5,1,0,0,1,4
Mason Plumlee,1446004800000,nba-nop,True,0,19,6,6,0,0,0,7
Mason Plumlee,1446177600000,nba-phx,False,-15,26,5,1,3,0,1,15
Mason Plumlee,1446264000000,nba-phx,True,-4,27,7,2,0,2,3,8
Mason Plumlee,1446440400000,nba-min,False,9,28,4,2,0,1,6,9
Mason Plumlee,1446613200000,nba-uta,False,18,35,16,2,2,2,5,12
Mason Plumlee,1446699600000,nba-mem,True,1,22,12,3,1,0,0,8
Mason Plumlee,1446958800000,nba-det,True,-15,26,5,3,1,0,4,7
Mason Plumlee,1447045200000,nba-den,False,-6,33,7,2,2,2,1,15
Mason Plumlee,1447218000000,nba-sas,True,5,30,9,4,2,1,0,9
Mason Plumlee,1447390800000,nba-mem,False,0,30,7,1,2,1,2,5
Mason Plumlee,1447563600000,nba-cha,False,-10,24,13,1,0,1,2,8
Mason Plumlee,1447650000000,nba-sas,False,-1,31,5,3,2,0,2,8
Mason Plumlee,1447822800000,nba-hou,False,1,35,4,4,0,6,1,9
Mason Plumlee,1447995600000,nba-lac,True,16,29,10,1,2,0,1,18
Mason Plumlee,1448168400000,nba-lal,False,22,30,11,4,1,1,0,17
Mason Plumlee,1448341200000,nba-chi,True,5,35,17,1,0,2,1,11
Mason Plumlee,1448686800000,nba-lal,True,7,24,4,4,1,0,3,6
Mason Plumlee,1448859600000,nba-lac,False,-14,24,13,1,2,0,5,10
Mason Plumlee,1448946000000,nba-dal,True,-7,21,5,1,2,0,0,3
Mason Plumlee,1449118800000,nba-ind,True,9,26,10,2,0,1,0,12
Mason Plumlee,1449291600000,nba-min,False,1,24,9,2,0,0,2,6
Mason Plumlee,1449464400000,nba-mil,False,-9,20,4,1,0,3,2,3
Mason Plumlee,1449550800000,nba-cle,False,5,22,4,4,0,1,2,10
Mason Plumlee,1449810000000,nba-phx,False,5,27,4,4,0,0,2,8
Mason Plumlee,1449896400000,nba-nyk,True,8,28,2,3,1,0,2,9
Mason Plumlee,1450069200000,nba-nop,True,2,30,13,6,0,2,4,15
Mason Plumlee,1450242000000,nba-okc,False,-8,26,10,3,0,0,5,14
Mason Plumlee,1450414800000,nba-orl,False,-14,30,10,1,0,1,4,4
Mason Plumlee,1450587600000,nba-mia,False,-10,31,7,2,0,0,5,11
Mason Plumlee,1450674000000,nba-atl,False,-2,27,10,6,1,1,2,11
Mason Plumlee,1450846800000,nba-nop,False,-20,23,12,2,0,2,2,8
Mason Plumlee,1451106000000,nba-cle,True,26,28,14,4,1,1,2,11
Mason Plumlee,1451192400000,nba-sac,False,-5,22,6,3,1,1,2,4
Mason Plumlee,1451451600000,nba-den,True,8,28,7,4,1,3,2,13
Mason Plumlee,1451538000000,nba-uta,False,-17,20,9,2,0,0,2,3
Mason Plumlee,1451797200000,nba-den,False,-4,22,0,2,0,1,0,6
Mason Plumlee,1451883600000,nba-mem,True,1,23,3,0,2,0,1,3
Mason Plumlee,1452056400000,nba-lac,True,-13,26,9,5,0,0,2,19
Mason Plumlee,1452229200000,nba-gsw,True,-14,18,5,1,0,0,1,7
Mason Plumlee,1452402000000,nba-okc,True,6,31,11,4,0,1,2,11
Mason Plumlee,1452661200000,nba-uta,True,7,20,6,1,0,2,1,6
Mason Plumlee,1452834000000,nba-bkn,False,-15,22,2,3,0,0,1,7
Mason Plumlee,1452920400000,nba-phi,False,-17,22,4,1,1,2,3,12
Mason Plumlee,1453093200000,nba-was,False,12,24,11,7,1,1,2,10
Mason Plumlee,1453266000000,nba-atl,True,3,28,9,4,1,0,2,6
Mason Plumlee,1453525200000,nba-lal,True,18,25,8,6,3,0,2,13
Mason Plumlee,1453784400000,nba-sac,True,4,23,8,1,1,4,0,12
Mason Plumlee,1454043600000,nba-cha,True,12,29,12,5,2,2,3,13
Mason Plumlee,1454216400000,nba-min,True,-7,20,3,1,0,1,0,6
Mason Plumlee,1454389200000,nba-mil,True,-1,20,8,1,1,3,0,3
Mason Plumlee,1454562000000,nba-tor,True,4,20,4,0,0,2,0,6
Mason Plumlee,1454734800000,nba-hou,False,8,24,8,1,1,2,4,10
Mason Plumlee,1454907600000,nba-mem,False,-1,24,6,2,0,0,2,4
Mason Plumlee,1455080400000,nba-hou,True,9,16,4,0,1,0,3,8
Mason Plumlee,1455858000000,nba-gsw,True,30,20,5,5,0,0,1,12
Mason Plumlee,1456030800000,nba-uta,True,12,30,9,6,2,1,1,9
Mason Plumlee,1456203600000,nba-bkn,True,16,27,13,5,0,2,2,4
Mason Plumlee,1456376400000,nba-hou,True,-9,27,4,2,1,1,4,10
Mason Plumlee,1456549200000,nba-chi,False,-2,28,9,2,1,1,2,16
Mason Plumlee,1456635600000,nba-ind,False,6,25,8,3,0,2,1,1
Mason Plumlee,1456808400000,nba-nyk,False,3,27,7,3,2,2,0,2
Mason Plumlee,1456894800000,nba-bos,False,-9,22,7,3,1,2,1,9
Mason Plumlee,1457067600000,nba-tor,False,-6,27,4,1,0,1,3,8
Mason Plumlee,1457240400000,nba-det,False,-22,17,2,3,1,0,0,4
Mason Plumlee,1457413200000,nba-was,True,-10,22,4,2,0,1,4,7
Mason Plumlee,1457672400000,nba-gsw,False,-15,19,9,3,0,0,3,10
Mason Plumlee,1457758800000,nba-orl,True,20,27,11,3,0,0,1,9
Mason Plumlee,1457928000000,nba-okc,False,-10,23,8,1,0,1,2,8
Mason Plumlee,1458187200000,nba-sas,False,-4,28,8,5,2,0,3,12
Mason Plumlee,1458273600000,nba-nop,False,6,30,6,4,0,0,2,11
Mason Plumlee,1458446400000,nba-dal,False,-20,32,19,2,1,1,1,14
Mason Plumlee,1458705600000,nba-dal,True,2,27,8,1,3,2,1,10
Mason Plumlee,1458792000000,nba-lac,False,-10,25,6,0,2,2,3,11
Mason Plumlee,1458964800000,nba-phi,True,1,22,10,1,1,0,0,8
Mason Plumlee,1459137600000,nba-sac,True,16,20,3,3,1,0,2,4
Mason Plumlee,1459396800000,nba-bos,True,-10,25,6,4,0,0,1,11
Mason Plumlee,1459569600000,nba-mia,True,29,27,8,5,2,1,1,17
Mason Plumlee,1459656000000,nba-gsw,False,0,19,4,6,1,1,4,8
Mason Plumlee,1459828800000,nba-sac,False,-3,27,9,3,0,3,0,12
Mason Plumlee,1459915200000,nba-okc,True,5,30,6,7,2,1,1,10
Mason Plumlee,1460174400000,nba-min,True,11,32,15,2,1,2,0,15
Mason Plumlee,1460520000000,nba-den,True,7,24,8,1,2,2,4,8
